raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
JA SOLAR EXIS TW SOLAR NOVO,JA SOLAR(EXIS)/TW SOLAR(NOVO),1,6.0,1.1887547335188187e-05,
JA SOLAR ESUNOVASOLAR,JA SOLAR ESUNOVASOLAR,1,6.0,1.1887547335188187e-05,
ASTROENERGY ASTROSEMI,ASTROENERGY/ASTROSEMI,1,6.0,1.1887547335188187e-05,
RISRN ENERGY,RISRN ENERGY,1,6.0,1.1887547335188187e-05,
EMSS 580W,EMSS 580W,1,6.0,1.1887547335188187e-05,
DAHSCHUTTEN SOLARSOLAR,DAHSchutten SolarSOLAR,1,6.0,1.1887547335188187e-05,
DHT575DM,DHT575DM,1,6.0,1.1887547335188187e-05,
HIGH TECHNOLOGY,High technology,1,6.0,1.1887547335188187e-05,
ASTROENERGY CHSM72N 575W,ASTROENERGY CHSM72N-575W,1,6.0,1.1887547335188187e-05,
TIGGER,Tigger,1,6.0,1.1887547335188187e-05,
ASTROENERGY CHSM72M,ASTROENERGY CHSM72M,1,6.0,1.1887547335188187e-05,
TELASUN TELASUN,TELASUN | TELASUN,1,6.0,1.1887547335188187e-05,
CANADIAMCS7N650,CANADIAMCS7N650,1,6.0,1.1887547335188187e-05,
JINKO60HL4V,JINKO60HL4V,1,6.0,1.1887547335188187e-05,
JINKO550W,JINKO550W,1,6.0,1.1887547335188187e-05,
JINKO13504049,JINKO13504049,1,6.0,1.1887547335188187e-05,
JINKO1,JINKO1,1,6.0,1.1887547335188187e-05,
POWER SUPPLY,POWER SUPPLY,1,6.0,1.1887547335188187e-05,
POUSLDLAING,POUSLDLAING,1,6.0,1.1887547335188187e-05,
BEDINSOALAR,BEDINSOALAR,1,6.0,1.1887547335188187e-05,
DHM72L9 440W 440W,"DHM72L9-440W,440W",1,6.0,1.1887547335188187e-05,
ASTROENERGY ASTRO N5 570 W,ASTROENERGY ASTRO N5 570 W,1,6.0,1.1887547335188187e-05,
RISENUN,RISENUN,1,6.0,1.1887547335188187e-05,
RISENSOLAR SAAE,RisenSOLAR SAAE,1,6.0,1.1887547335188187e-05,
TENKA SOLAR,TENKA SOLAR,1,6.0,1.1887547335188187e-05,
JASOLAR JAM72S20 450,JASOLAR*JAM72S20-450,1,6.0,1.1887547335188187e-05,
PROSPECTO,PROSPECTO,1,6.0,1.1887547335188187e-05,
TRINA SOLARENERGY SOLAR SOLARSOLARSOLAR SOLAR,Trina SolarENERGY SOLAR SOLARSOLARSOLAR SOLAR,2,6.0,1.1887547335188187e-05,
TRINA SOLAR400 W TSM 400 DE15H II,Trina solar400 W - TSM-400 DE15H(II),1,6.0,1.1887547335188187e-05,
TRINA SOLART,TRINA SOLART,1,6.0,1.1887547335188187e-05,
TRINA SOLARSOLARSOLAR SOLAR,TRINA SOLARSOLARSOLAR SOLAR,1,6.0,1.1887547335188187e-05,
TEN BRASIL,Ten Brasil,2,6.0,1.1887547335188187e-05,
ZXMR UHLD132 575W,2610 - ZXMR-UHLD132 575W,1,6.0,1.1887547335188187e-05,
DULOS MODELO,dulos Modelo,1,6.0,1.1887547335188187e-05,
JKM610N66HL4MBDV,JKM610N66HL4MBDV,1,6.0,1.1887547335188187e-05,
JKM590N 72HL4 BDV,2938 - JKM590N-72HL4-BDV,2,6.0,1.1887547335188187e-05,
JKM590 610N 78HL4 BDV,2779 - JKM590-610N-78HL4-BDV,1,6.0,1.1887547335188187e-05,
SRP 610 BMB BG 610W,SRP-610- BMB-BG  610W,1,6.0,1.1887547335188187e-05,
SRP 605 BTC BG 605W,2834 - SRP-605-BTC-BG 605W,1,6.0,1.1887547335188187e-05,
ERA SOILAR,ERA SOILAR,1,6.0,1.1887547335188187e-05,
CPS,CPS,2,6.0,1.1887547335188187e-05,
QS535 144HM8,128 - QS535-144HM8,1,6.0,1.1887547335188187e-05,
OSDA E HONOR,OSDA e HONOR,1,6.0,1.1887547335188187e-05,
OSDA CANADIAN SOLAR INC,OSDA | Canadian Solar Inc.,1,6.0,1.1887547335188187e-05,
ZXNSHINESOLAR ZXM7 SP144 550W,ZXNSHINESOLAR ZXM7-SP144 - 550W,1,6.0,1.1887547335188187e-05,
AKTHON ENERGIA E ILUMINACAO,Akthon energia e iluminação,1,6.0,1.1887547335188187e-05,
3 33 15 60,"3,33 15,60",1,6.0,1.1887547335188187e-05,
TSUN NOVO ZNSHINE NOVO,TSUN (NOVO) | ZNSHINE (NOVO),1,6.0,1.1887547335188187e-05,
TELESUNSOLAR550 MRN SOLARSOLAR SAAE,TelesunSOLAR550/MRN SOLARSOLAR SAAE,1,6.0,1.1887547335188187e-05,
RISENSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,RISENSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,1,6.0,1.1887547335188187e-05,
RISENSOLAR ERA SOLAR SOLAR,RISENSOLAR ERA SOLAR SOLAR,1,6.0,1.1887547335188187e-05,
RISENS SOLAR TECNOLOGY,RISENS SOLAR TECNOLOGY,1,6.0,1.1887547335188187e-05,
WEG OSDA,WEG | OSDA,1,6.0,1.1887547335188187e-05,
WEG MAXEON,WEG | MAXEON,1,6.0,1.1887547335188187e-05,
LP181 199 M 66 NH 585W,LP181-199-M-66-NH 585W,1,6.0,1.1887547335188187e-05,
RISENN SOLARSOLARLLCTRINA SOLAR,RisenN SOLARSOLARLLCTrina Solar,1,6.0,1.1887547335188187e-05,
RISENMONOHAL,RISENMONOHAL,1,6.0,1.1887547335188187e-05,
EMST 585W,EMST 585W,1,6.0,1.1887547335188187e-05,
WDC55,WDC55,1,6.0,1.1887547335188187e-05,
RISEN405W,RISEN405W,2,6.0,1.1887547335188187e-05,
BYDJA SOLAR,BYDJA SOLAR,1,6.0,1.1887547335188187e-05,
JASOLAR JAM72S30 540 MR 1500,JASOLAR JAM72S30-540/MR/1500,1,6.0,1.1887547335188187e-05,
043 175 835 26,043.175.835-26,1,6.0,1.1887547335188187e-05,
AMERISOLARJINKO SOLAR SOLAR ERA SOLAR ERA SOLAR ERA SOLARERA SOLARERA SOLAR,AmerisolarJINKO SOLAR SOLAR ERA SOLAR ERA SOLAR ERA SOLARERA SOLARERA SOLAR,1,5.99,1.1867734756296208e-05,
ASTRONERYSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,ASTRONERYSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,1,5.99,1.1867734756296208e-05,
NANSER,NANSER,1,5.99,1.1867734756296208e-05,
HUANYU PHOTOVOLTAIC TECHNOLOGY CHANGZHOU CO LTD,"Huanyu Photovoltaic Technology (Changzhou) Co., Ltd.",1,5.98,1.1847922177404228e-05,
LEAPTON SOLAR RONMA SOLAR,LEAPTON SOLAR | RONMA SOLAR,1,5.98,1.1847922177404228e-05,
BELENERGYSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,BelenergySOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,1,5.98,1.1847922177404228e-05,
RAISE SOLAR TECHNOLOGY,RAISE SOLAR TECHNOLOGY,2,5.970000000000001,1.1828109598512248e-05,
AUTA ENERGY,Auta Energy,2,5.970000000000001,1.1828109598512248e-05,
LAPTON SOLAR LP182 182 M 72 NH,LAPTON SOLAR LP182*182-M-72-NH,1,5.95,1.1788484440728287e-05,
HELIU ENERGY,HELIU ENERGY,1,5.95,1.1788484440728287e-05,
LUXER SOLAR,LUXER solar,1,5.95,1.1788484440728287e-05,
QWPV,QWPV,1,5.94,1.1768671861836305e-05,
LPVISOLA,LPVISOLA,1,5.94,1.1768671861836305e-05,
MODULO FOTOVOLTAICO INTELBRA,Módulo Fotovoltaico Intelbra,1,5.94,1.1768671861836305e-05,
MIN 8000TL X E,MIN 8000TL-X(E,1,5.94,1.1768671861836305e-05,
TALLMAX TSM330 PE14A,TallMax	TSM330-PE14A,1,5.94,1.1768671861836305e-05,
WHATSSUP,Whatssup /,1,5.94,1.1768671861836305e-05,
540BM,540BM,1,5.94,1.1768671861836305e-05,
HALFCELLDOUBLEGLASSMODULE,HALFCELLDOUBLEGLASSMODULE,1,5.94,1.1768671861836305e-05,
ZHEJIANG ERA SOLAR TECHNOLOGY CO,Zhejiang Era Solar Technology Co.,2,5.94,1.1768671861836305e-05,
ISTAR SOLAR,ISTAR SOLAR,3,5.93,1.1748859282944325e-05,
TRINA TSM395W15H II,TRINA / TSM395W15H(II),1,5.93,1.1748859282944325e-05,
SURERGY,surergy					,1,5.92,1.1729046704052344e-05,
LEAIFTON,LEAIFTON,1,5.9,1.1689421546268384e-05,
RISENWORKS LLC SCHUTTEN SOLARSOLAR,RISENWORKS LLC |SCHUTTEN SOLARSOLAR,1,5.9,1.1689421546268384e-05,
RSM 120 8 590M,RSM -120 - 8 -590M,1,5.9,1.1689421546268384e-05,
YUGI,Yugi,2,5.9,1.1689421546268384e-05,
EMSZ590P,EMSZ590P,1,5.9,1.1689421546268384e-05,
JAM72D40 590 MB,JAM72D40-590/MB,1,5.9,1.1689421546268384e-05,
LUXEN ELGIN,Luxen / Elgin,1,5.89,1.1669608967376405e-05,
PHO NOSOLAR,PHO NOSOLAR,1,5.89,1.1669608967376405e-05,
TWINPLUS 535W,TWINPLUS 535W,1,5.89,1.1669608967376405e-05,
HELIOS TECHNOLOGY,Helios Technology,9,5.88,1.1649796388484423e-05,
KYOCERA SOLAR DO BRASIL LTDA,121 - KYOCERA SOLAR DO BRASIL LTDA,1,5.88,1.1649796388484423e-05,
RENEPV SOLAR CANADIAN SOLAR CANADIAN SOLAR,RENEPV SOLAR | CANADIAN SOLAR | CANADIAN SOLAR,1,5.86,1.1610171230700463e-05,
SOFAR DHM 72L9 BF,SOFAR / DHM-72L9/BF,1,5.85,1.1590358651808482e-05,
TW SOLAE,TW SOLAE,1,5.85,1.1590358651808482e-05,
SUNERGYUSAWORKSLLC,SunergyUsaWorksLLC,1,5.85,1.1590358651808482e-05,
VOLTIX 585W,VOLTIX 585W,2,5.85,1.1590358651808482e-05,
SUNNOVA MDH,SUNNOVA MDH,2,5.85,1.1590358651808482e-05,
BLACK FAME 585,BLACK FAME 585,1,5.85,1.1590358651808482e-05,
LP182 199M 66 NH 585W,LP182*199M-66-NH 585W,1,5.85,1.1590358651808482e-05,
ODEX ODEX ODEX,"ODEX, ODEX, ODEX",1,5.85,1.1590358651808482e-05,
RENEVASOLA,RENEVASOLA,1,5.85,1.1590358651808482e-05,
RENESOLA E HANERSUN,RENESOLA E HANERSUN,1,5.85,1.1590358651808482e-05,
SUNERGY RISEN JINKO,Sunergy / Risen / Jinko,1,5.85,1.1590358651808482e-05,
ULICA ASTRONERGY,ULICA // ASTRONERGY,1,5.85,1.1590358651808482e-05,
HANERESUN,HANERESUN,1,5.85,1.1590358651808482e-05,
PAINEL SOLAR JUNKO JKM585N 72HL4 V TIGER NEO 585W 144 CEL N TYPE MONO 22 65 EFICIENCIA,"PAINEL SOLAR JUNKO JKM585N-72HL4-V TIGER NEO 585W 144 CEL. N TYPE MONO 22,65% EFICIENCIA",1,5.85,1.1590358651808482e-05,
ANHI SINE NEW ENERGY CO LTD,"ANHI SINE NEW ENERGY CO., LTD",1,5.85,1.1590358651808482e-05,
HARNESUN HN18 72HT585W,HARNESUN HN18-72HT585W,1,5.85,1.1590358651808482e-05,
PRO 72HC 585W,PRO-72HC 585W,1,5.85,1.1590358651808482e-05,
DAHSOLAR DHM 72LG AF450,DAHSOLAR DHM-72LG/AF450,1,5.85,1.1590358651808482e-05,
SOPRANO ERA SOLAR,SOPRANO (ERA SOLAR),1,5.85,1.1590358651808482e-05,
SCHUTTEN SOLAR STM 450,SCHUTTEN SOLAR - STM-450,1,5.85,1.1590358651808482e-05,
RISENSOLARSOLAR SOLAR,RisenSOLARSOLAR SOLAR,1,5.85,1.1590358651808482e-05,
CANADIAN SOLAR OSDA LUXEN SOLAR SUNOVA SOLAR,CANADIAN SOLAR + OSDA + LUXEN SOLAR + SUNOVA SOLAR,1,5.85,1.1590358651808482e-05,
SUNVOVA,sunvova,1,5.85,1.1590358651808482e-05,
SOFAR SOLA,SOFAR SOLA,2,5.84,1.1570546072916502e-05,
JETION SOLAR BEL ENERGY,JETION SOLAR / BEL ENERGY,1,5.84,1.1570546072916502e-05,
BDY 335PHK 36,BDY / 335PHK-36,2,5.84,1.1570546072916502e-05,
TRINA SOLARSOLARSOLARSOLAR,TRINA SOLARSOLARSOLARSOLAR,2,5.83,1.1550733494024522e-05,
CS3Y 485MB AG,CS3Y-485MB-AG,1,5.82,1.1530920915132543e-05,
OSDA SOLAR E DAH SOLAR,OSDA SOLAR e DAH SOLAR,1,5.82,1.1530920915132543e-05,
JA SOLAR E 1 CANADIAN SOLAR E 22 BYD E 46 TRINA SOLAR,14 - JA SOLAR e 1 - CANADIAN SOLAR e 22 - BYD e 46 - TRINA SOLAR,1,5.81,1.1511108336240561e-05,
OSDAH,OSDAH,2,5.800000000000001,1.1491295757348583e-05,
CHSM72N DG F BH 580W,2957 - CHSM72N(DG)/F-BH-580W,1,5.8,1.1491295757348581e-05,
TALLMAX TSMDE15M II 400W,TALLMAX TSMDE15M(II)400W,2,5.8,1.1491295757348581e-05,
ABB FOX ESS,ABB | FOX ESS,1,5.8,1.1491295757348581e-05,
SUN HOME ENERGIA SOLAR,SUN HOME ENERGIA SOLAR,1,5.8,1.1491295757348581e-05,
PULE ENERGY,Pule Energy,1,5.8,1.1491295757348581e-05,
SUNOVA OUROLUX,SUNOVA | OUROLUX,1,5.8,1.1491295757348581e-05,
ERA SOLAR ERA580,ERA SOLAR ERA580,1,5.8,1.1491295757348581e-05,
SUNOVA SOLAR E CANADIAN SOLAR,SUNOVA SOLAR E CANADIAN SOLAR,1,5.79,1.1471483178456602e-05,
QUALITY SOLAR TRINA SOLAR,Quality Solar / Trina Solar,1,5.79,1.1471483178456602e-05,
ULICA SOLAR BEDIN SOLAR,ULICA SOLAR  BEDIN SOLAR,1,5.78,1.145167059956462e-05,
CANANDIANCANANDIAN,CANANDIANCANANDIAN,1,5.78,1.145167059956462e-05,
TRINA SOLAR TSM 410 DE15M II,TRINA SOLAR - TSM-410 DE15M(II),2,5.779999999999999,1.145167059956462e-05,
OLAR MAXX,OLAR MAXX,2,5.779999999999999,1.145167059956462e-05,
CANADIAN CANADIAN LONGI,CANADIAN | CANADIAN | LONGI,1,5.77,1.143185802067264e-05,
JA SOLAR HOLDINGS CO LTD DMEGC SOLAR DAS SOLAR,"JA SOLAR HOLDINGS CO., LTD. | DMEGC SOLAR | DAS SOLAR",1,5.76,1.141204544178066e-05,
DAHSOLAR HCP72X9 360W,DAHSOLAR HCP72X9-360W,1,5.76,1.141204544178066e-05,
HILIUS ENERGY,HILIUS ENERGY,1,5.75,1.139223286288868e-05,
ZXM7 SPLD144 575W,1711 - ZXM7-SPLD144 575W,1,5.75,1.139223286288868e-05,
JA SOLAR CANADIAN SOLAR HONOR SOLAR,JA Solar / Canadian Solar / Honor Solar,1,5.75,1.139223286288868e-05,
BEDYN SOLAR,BEDYN SOLAR,2,5.75,1.139223286288868e-05,
HOTOUCH,HOTOUCH,1,5.75,1.139223286288868e-05,
PHB CHS72N DG F HC,PHB CHS72N(DG)/F-HC,1,5.75,1.139223286288868e-05,
DH144NA 575,DH144NA-575,1,5.75,1.139223286288868e-05,
TRINA VSUN,TRINA  | VSUN,1,5.74,1.13724202839967e-05,
TRINA SOLAR T SUN,TRINA SOLAR | T-SUN,1,5.74,1.13724202839967e-05,
ZNSHINE DMEGC,ZNSHINE | DMEGC,1,5.73,1.1352607705104721e-05,
PHK 36 POLY 340WP,PHK-36-POLY-340Wp,2,5.720000000000001,1.133279512621274e-05,
ERASOLAR ESPHSC545W,ERASOLAR-ESPHSC545W,2,5.720000000000001,1.133279512621274e-05,
RINSEM,RINSEM,2,5.720000000000001,1.133279512621274e-05,
GLOBAL,global,2,5.720000000000001,1.133279512621274e-05,
SUN78M HF 440W,SUN78M-HF 440W,1,5.72,1.1332795126212738e-05,
AMERISOLARSOLAR,AMERISOLARSOLAR,2,5.72,1.1332795126212738e-05,
INTELBRASEMST 440 M H,INTELBRASEMST-440 M H,1,5.72,1.1332795126212738e-05,
OSDA 4 UNIDADES DMEGC 6 UNIDADES,OSDA (4 unidades) + DMEGC (6 unidades),1,5.71,1.131298254732076e-05,
INTELBRASJINKOSOLAR,INTELBRÁSJINKOSOLAR,1,5.7,1.1293169968428778e-05,
BEDIN SOLAR DMEGC,BEDIN SOLAR + DMEGC,1,5.7,1.1293169968428778e-05,
HELIUS ASTER CANADIAN,Helius Aster | Canadian,1,5.7,1.1293169968428778e-05,
MAX POWER CS6U 325P,Max Power CS6U-325P,1,5.7,1.1293169968428778e-05,
JKM450M 6HL4 V,JKM450M-6HL4-V,2,5.7,1.1293169968428778e-05,
DYB PHK 36 335,DYB-PHK-36-335,1,5.7,1.1293169968428778e-05,
F MARANGONI25 GMAIL COM,F.MARANGONI25@GMAIL.COM,1,5.7,1.1293169968428778e-05,
HAUWEY,hauwey -,1,5.7,1.1293169968428778e-05,
ON5 CHSM66RN DG F BH BIFACIAL S,ON5_CHSM66RN(DG)/F-BH Bifacial S,1,5.7,1.1293169968428778e-05,
JHSOLAR N TOPCON BIFACIAL,JHSOLAR N-TOPCon Bifacial	,1,5.7,1.1293169968428778e-05,
ENERGY POWER,Energy Power,1,5.7,1.1293169968428778e-05,
SOLAE N PLUS,SOLAE N PLUS,1,5.7,1.1293169968428778e-05,
HYD SOLAR,HYD SOLAR,1,5.7,1.1293169968428778e-05,
TS570S8B 144N,TS570S8B-144N,1,5.7,1.1293169968428778e-05,
RISEN SOLAR TECNOLOGY DAH SOLAR,RISEN SOLAR TECNOLOGY/ DAH SOLAR,1,5.7,1.1293169968428778e-05,
5 70,"5,70",1,5.7,1.1293169968428778e-05,
MOD FOTO TYPE,MOD FOTO TYPE,1,5.7,1.1293169968428778e-05,
SOLAR PLUS SP N16 144HG 570W,SOLAR PLUS SP-N16/144HG-570W,1,5.7,1.1293169968428778e-05,
DMEOC,DMEOC,1,5.7,1.1293169968428778e-05,
ERA ESPHSC450,ERA ESPHSC450,2,5.7,1.1293169968428778e-05,
QN SOLAR4B,QN SOLAR4B,1,5.7,1.1293169968428778e-05,
HONON,HONON,1,5.7,1.1293169968428778e-05,
MODULO FOTOVOLTAICO MONO N TYPE 144 CEL 570W,MODULO FOTOVOLTAICO MONO. N TYPE 144 CEL. 570W,1,5.7,1.1293169968428778e-05,
NPLUS SOLAR SIRIUS,NPLUS SOLAR SIRIUS,1,5.7,1.1293169968428778e-05,
N TYPE TOPICON,N-TYPE TOPICON,1,5.7,1.1293169968428778e-05,
TSIN TS570S8B,TSIN TS570S8B,1,5.7,1.1293169968428778e-05,
DMWGC SOLAR,DMWGC SOLAR,2,5.699999999999999,1.1293169968428777e-05,
JINKO E CANADIAN SOLAR,Jinko e Canadian Solar,1,5.68,1.1253544810644817e-05,
TSM 565DEG19RC 20,TSM-565DEG19RC.20,1,5.65,1.1194107073968878e-05,
JKM470M 60HL4 V,JKM470M-60HL4-V,1,5.64,1.1174294495076896e-05,
NAO TINHA EM NENHUM PDF,não tinha em nenhum pdf,1,5.64,1.1174294495076896e-05,
HELIUS OUROLUX SOLAR,HELIUS / OUROLUX SOLAR,1,5.64,1.1174294495076896e-05,
CHINELAND SOLAR ENERGY,Chineland Solar Energy	,2,5.630000000000001,1.1154481916184918e-05,
SOLARTRINA,SOLARTRINA,2,5.62,1.1134669337292937e-05,
SUNOVA RISEN CANADIAN,SUNOVA / RISEN / CANADIAN,1,5.62,1.1134669337292937e-05,
RSM132 8 700B,RSM132-8-700B,1,5.6,1.1095044179508975e-05,
TOPCON RS81 560 M F30,TOPCON RS81-560-M-F30,1,5.6,1.1095044179508975e-05,
TSM 410DEG15MC 20 II,TSM-410DEG15MC.20(II),2,5.6,1.1095044179508975e-05,
BEDIN3,Bedin3,1,5.6,1.1095044179508975e-05,
TSM DE19 560W,1554 - TSM-DE19 - 560W,1,5.6,1.1095044179508975e-05,
JET,JET /,1,5.6,1.1095044179508975e-05,
RINEPV,RINEPV,1,5.6,1.1095044179508975e-05,
SOLARGIGA JMPV X1,SOLARGIGA JMPV-X1,1,5.6,1.1095044179508975e-05,
OUROLUX RESUN SOLAR,OUROLUX (RESUN SOLAR),1,5.6,1.1095044179508975e-05,
RENESOLLA,Renesolla,1,5.6,1.1095044179508975e-05,
HUASUN BIFA,HUASUN BIFA,1,5.6,1.1095044179508975e-05,
11 ZNSHINE E 04 BELENERGY E 01 RISEN,(11) ZNSHINE E (04) BELENERGY E (01) Risen,1,5.6,1.1095044179508975e-05,
INTELBRASJINKO,INTELBRASJINKO,1,5.6,1.1095044179508975e-05,
ERASUN,ERASUN,1,5.6,1.1095044179508975e-05,
HSUNPRO,HSUNPRO,1,5.6,1.1095044179508975e-05,
INIMES,INIMES,1,5.6,1.1095044179508975e-05,
TSB560SB,TSB560SB,1,5.6,1.1095044179508975e-05,
QN182 HS555 72,QN182-HS555-72,1,5.6,1.1095044179508975e-05,
TRINA SOLAR TRINA SOLAR TSM 400,TRINA Solar / TRINA SOLAR TSM-400,1,5.6,1.1095044179508975e-05,
ZNSHINNER SOLAR,ZNSHINNER SOLAR,1,5.6,1.1095044179508975e-05,
DAHSOLAR DHM 72L9 BF 450W,DAHSOLAR DHM-72L9/BF-450W,2,5.6,1.1095044179508975e-05,
BS 560W,BS-560w,1,5.6,1.1095044179508975e-05,
JETION JT 400 SGH,Jetion JT 400 SGh,1,5.6,1.1095044179508975e-05,
HONOIR,Honoir,1,5.6,1.1095044179508975e-05,
WINAICO,Winaico,2,5.6,1.1095044179508975e-05,
700W,700W,1,5.6,1.1095044179508975e-05,
TSUNTS560S8B,TSUNTS560S8B,1,5.6,1.1095044179508975e-05,
RENOSOLAR RS6 560N E3,RENOSOLAR RS6-560N-E3,1,5.6,1.1095044179508975e-05,
SINOSOLA SA390 72M,SINOSOLA SA390-72M /,1,5.59,1.1075231600616994e-05,
BYD SOLAR LONGI SOLAR,BYD SOLAR / LONGI SOLAR,1,5.58,1.1055419021725014e-05,
HANESSUN,HANESSUN,2,5.58,1.1055419021725014e-05,
CS6U 240P,CS6U-240P,3,5.5600000000000005,1.1015793863941054e-05,
5 56,"5,56",1,5.56,1.1015793863941053e-05,
ENERGY SUNENERGY SUN,ENERGY SUNENERGY SUN,1,5.56,1.1015793863941053e-05,
SNSHINE MONOPERC HALF CELL GRAFENO,snshine monoperc half cell grafeno,1,5.55,1.0995981285049073e-05,
HI MILO 555W MONO PERC HALF CELL,HI-MILO 555W MONO PERC HALF-CELL,1,5.55,1.0995981285049073e-05,
NEXTENPOWER,NEXTENPower,1,5.55,1.0995981285049073e-05,
QNQNM,QNQNM,1,5.55,1.0995981285049073e-05,
TWMPD 72HS555,TWMPD-72HS555,1,5.55,1.0995981285049073e-05,
LUX MODULO,LUX MODULO,1,5.55,1.0995981285049073e-05,
OSDA SOLAR RONMA SOLAR,OSDA SOLAR | RONMA SOLAR,1,5.55,1.0995981285049073e-05,
SCHTTEN SOLAR,SCHTTEN SOLAR,1,5.55,1.0995981285049073e-05,
CANADIAN E 143 LEAPTON SOLAR,88 - CANADIAN e 143 - LEAPTON SOLAR,1,5.55,1.0995981285049073e-05,
WDC SOLARWDC72T 555W,WDC SOLARWDC72T-555W,1,5.55,1.0995981285049073e-05,
MI 1 2DULO,Mï¿½dulo,1,5.55,1.0995981285049073e-05,
YIWU JA SOLAR TECHNOLOGY CO LTD,"YIWU JA SOLAR TECHNOLOGY CO., LTD",2,5.55,1.0995981285049073e-05,
SH8INEFAR SOLAR,SH8INEFAR SOLAR,1,5.55,1.0995981285049073e-05,
AAMERISOLAR,aAmerisolar,2,5.55,1.0995981285049073e-05,
HITOUCH5,HITOUCH5,1,5.55,1.0995981285049073e-05,
TSUN POWER RISEN GCL,"TSUN POWER, RISEN, GCL",1,5.55,1.0995981285049073e-05,
RENEPEV TOPCON MONO CRYSTALLINE,RENEPEV TOPCON MONO-CRYSTALLINE,1,5.54,1.0976168706157093e-05,
TCL615W,TCL615W,1,5.54,1.0976168706157093e-05,
JA SOLAR HOLDINGS CO LTD JA SOLAR HOLDINGS CO LTD,"JA SOLAR HOLDINGS CO., LTD. | JA SOLAR HOLDINGS CO., LTD.",1,5.54,1.0976168706157093e-05,
JKM460N 7RL3,JKM460N-7RL3,1,5.52,1.0936543548373132e-05,
JINKO60M HC,JINKO60M HC,1,5.52,1.0936543548373132e-05,
JINKOSOLARSOLAR N SOLAR,JINKOSOLARSOLAR N SOLAR,1,5.52,1.0936543548373132e-05,
SIRIUS FULL BLACK 460W,SIRIUS FULL BLACK – 460W,1,5.52,1.0936543548373132e-05,
BELLENERGY MFVOS MO 120 460W,BELLENERGY - MFVOS-MO-120-460W,1,5.52,1.0936543548373132e-05,
AE460HM6L 60 460W,AE460HM6L-60 (460W),1,5.52,1.0936543548373132e-05,
JYNKO JYNKO,JYNKO JYNKO,1,5.52,1.0936543548373132e-05,
GLOBAL MARKET,Global Market,1,5.52,1.0936543548373132e-05,
JKM4,JKM4,1,5.52,1.0936543548373132e-05,
BELENERGY MFVOS MO 120,BELENERGY / MFVOS-MO-120-,2,5.52,1.0936543548373132e-05,
HONOR SOLAR JINKO SOLAR E SUNOVA SOLAR,"HONOR SOLAR, JINKO SOLAR e SUNOVA SOLAR",1,5.51,1.0916730969481152e-05,
DHM 72X10 550BF,DHM-72X10/550BF,1,5.5,1.0896918390589172e-05,
STK,STK,1,5.5,1.0896918390589172e-05,
BYD SOLAR EXISTENTE PULLING ENERGY NOVO,BYD SOLAR (EXISTENTE) PULLING ENERGY (NOVO),1,5.5,1.0896918390589172e-05,
HONO SOLAR M,HONO SOLAR M,1,5.5,1.0896918390589172e-05,
HONO SOLA,HONO SOLA,1,5.5,1.0896918390589172e-05,
ERASOLARBIFACIAL,ERASOLARBIFACIAL,1,5.5,1.0896918390589172e-05,
DHN 66Z16 DH 610W,Dhn-66Z16-DH-610W,1,5.5,1.0896918390589172e-05,
ROMAGNOLE,ROMAGNOLE,1,5.5,1.0896918390589172e-05,
ERA SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR,ERA SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR SOLAR,1,5.5,1.0896918390589172e-05,
TS MS10 144H 550W,TS-MS10/144H-550W,1,5.5,1.0896918390589172e-05,
BEL ENERGY MFVHO MO144 550W,BEL ENERGY/MFVHO-MO144-550W,1,5.5,1.0896918390589172e-05,
EINNOVA SOLARLINE ENERGY CORP LIMITED,423 - EINNOVA SOLARLINE ENERGY CORP. LIMITED,1,5.5,1.0896918390589172e-05,
IPVISOL,IPVISOL,1,5.5,1.0896918390589172e-05,
HORAY SOLAR,Horay Solar,1,5.5,1.0896918390589172e-05,
ULICA SOLAR LEAPTON,ULICA SOLAR / LEAPTON,2,5.5,1.0896918390589172e-05,
KOMLOG IMPORTACAO LTDA,KOMLOG IMPORTAÇÃO LTDA,1,5.5,1.0896918390589172e-05,
HALFCEEL,HALFCEEL,1,5.5,1.0896918390589172e-05,
UN TP7F72M H 550,UN TP7F72M(H)-550,1,5.5,1.0896918390589172e-05,
MOBERG,MOBERG,1,5.5,1.0896918390589172e-05,
HARVEST THE,HARVEST THE,1,5.5,1.0896918390589172e-05,
SANGI,sangi,1,5.5,1.0896918390589172e-05,
LS SOLAR,LS SOLAR,2,5.5,1.0896918390589172e-05,
DAH E AMERISOLAR,DAH E AMERISOLAR,1,5.5,1.0896918390589172e-05,
CANADIAN OSDA SUNOVA,CANADIAN / OSDA / SUNOVA,1,5.5,1.0896918390589172e-05,
